index,imf_0,imf_1,imf_2,imf_3,imf_4,imf_5,imf_6,imf_7,residue
1845,-1.70051246,-0.27213624,9.24117209,-11.28005769,13.55627966,12.80084047,3.01150782,14.84874228,132.07905605
1846,0.55369391,0.02685004,8.77194993,-11.13535132,13.77602768,12.86342931,3.03971895,14.86107920,132.07837219
1847,0.84653543,0.51936103,8.19043003,-10.98680605,13.99567203,12.92583868,3.06778782,14.87340189,132.07755850
1848,1.64241727,0.69630374,7.49846769,-10.83423435,14.21519084,12.98806695,3.09571325,14.88571030,132.07661480
1849,-1.24521340,0.50245078,6.70342388,-10.67746069,14.43456224,13.05011253,3.12349409,14.89800440,132.07554091
1850,-1.54541897,0.14682942,5.81735226,-10.51630315,14.65376435,13.11197379,3.15112915,14.91028414,132.07433666
1851,0.95665004,-0.22031614,4.85378525,-10.35057711,14.87277531,13.17364912,3.17861728,14.92254949,132.07300186
1852,1.52716329,-0.55887747,3.82660443,-10.18009776,15.09157325,13.23513692,3.20595729,14.93480039,132.07153633
1853,-1.22355551,-0.80807546,2.74948884,-10.00468030,15.31013630,13.29643557,3.23314801,14.94703682,132.06993989
1854,-0.15191777,-0.82658809,1.63595796,-9.82413994,15.52844259,13.35754345,3.26018829,14.95925872,132.06821238
1855,-0.39631230,-0.66637150,0.49939404,-9.63829185,15.74647025,13.41845896,3.28707693,14.97146606,132.06635359
1856,1.48151532,-0.65945280,-0.64747678,-9.44695125,15.96419741,13.47918049,3.31381279,14.98365880,132.06436337
1857,0.13906218,-0.87971926,-1.79273774,-9.24993332,16.18160219,13.53970642,3.34039468,14.99583688,132.06224152
1858,-1.77073476,-1.00909916,-2.92479665,-9.04705327,16.39866274,13.60003514,3.36682143,15.00800029,132.05998788
1859,1.32677927,-0.73811969,-4.03210121,-8.83812629,16.61535718,13.66016503,3.39309188,15.02014896,132.05760225
1860,0.12853695,-0.17296963,-5.10277078,-8.62296758,16.83166364,13.72009449,3.41920485,15.03228286,132.05508446
1861,-0.83567744,0.33523063,-6.12352566,-8.40139233,17.04756025,13.77982191,3.44515917,15.04440196,132.05243434
1862,0.80932748,0.46510375,-7.08101968,-8.17321575,17.26302515,13.83934567,3.47095368,15.05650620,132.04965169
1863,1.06248527,0.12454239,-7.96457406,-7.93825302,17.47803645,13.89866415,3.49658719,15.06859554,132.04673635
1864,0.20968689,-0.55359650,-8.76467412,-7.69630649,17.69257230,13.95777576,3.52205855,15.08066996,132.04368813
1865,-0.50237089,-1.28685666,-9.47208437,-7.44713059,17.90661082,14.01667887,3.54736658,15.09272939,132.04050686
1866,-2.10400369,-1.73803909,-10.07762131,-7.19051683,18.12013014,14.07537187,3.57251011,15.10477381,132.03719236
1867,-0.76865380,-1.62059980,-10.57405119,-6.92646445,18.33310839,14.13385316,3.59748797,15.11680317,132.03374443
1868,-1.45915668,-0.92741040,-10.96231414,-6.65527585,18.54552371,14.19212112,3.62229899,15.12881743,132.03016292
1869,-0.60183507,0.06669829,-11.24807831,-6.37743014,18.75735422,14.25017413,3.64694200,15.14081655,132.02644763
1870,1.79608318,0.97540329,-11.43767687,-6.09348818,18.96857806,14.30801059,3.67141582,15.15280049,132.02259840
1871,0.04629191,1.47180984,-11.53742894,-5.80402489,19.17917335,14.36562888,3.69571930,15.16476920,132.01861503
1872,-0.49487761,1.60041928,-11.55365363,-5.50961521,19.38911822,14.42302740,3.71985125,15.17672264,132.01449735
1873,-1.17315596,1.63000286,-11.49267006,-5.21083405,19.59839081,14.48020452,3.74381051,15.18866078,132.01024518
1874,0.86551169,1.54161259,-11.36079735,-4.90825633,19.80696925,14.53715864,3.76759591,15.20058358,132.00585835
1875,-0.69865078,1.04764311,-11.16437082,-4.60245697,20.01483166,14.59388815,3.79120627,15.21249098,132.00133666
1876,1.30864924,0.13172640,-10.91004785,-4.29401090,20.22195617,14.65039143,3.81464042,15.22438295,131.99667995
1877,-0.66769742,-0.80060012,-10.60544446,-3.98349303,20.42832093,14.70666687,3.83789721,15.23625946,131.99188804
1878,-2.37908065,-1.37531792,-10.25781790,-3.67147829,20.63390404,14.76271286,3.86097544,15.24812044,131.98696074
1879,-0.64023902,-1.35141379,-9.87325429,-3.35854160,20.83868366,14.81852779,3.88387396,15.25996588,131.98189787
1880,-0.18846514,-0.81518264,-9.45755262,-3.04525789,21.04263790,14.87411005,3.90659160,15.27179572,131.97669926
1881,1.36947673,0.06127305,-9.01650760,-2.73220206,21.24574490,14.92945802,3.92912718,15.28361317,131.97136148
1882,-0.82528703,1.08867177,-8.55591395,-2.41994905,21.44798278,14.98457008,3.95147953,15.29543176,131.96587078
1883,1.37640733,2.04689732,-8.08156637,-2.10907377,21.64932969,15.03944464,3.97364748,15.30725004,131.96022839
1884,1.80449092,2.80430672,-7.59925958,-1.80015115,21.84976374,15.09408008,3.99562986,15.31903411,131.95446799
1885,-1.14846185,3.29368136,-7.11478830,-1.49375611,22.04926307,15.14847478,4.01742551,15.33074836,131.94862497
1886,-0.79741154,3.53249924,-6.63394723,-1.19046357,22.24780581,15.20262713,4.03903324,15.34237973,131.94271216
1887,0.98412468,3.47186799,-6.16229972,-0.89084845,22.44537009,15.25653553,4.06045190,15.35392592,131.93673166
1888,-0.62631224,3.00780716,-5.70364207,-0.59548567,22.64193403,15.31019835,4.08168030,15.36540203,131.93066813
1889,1.27437567,2.16420502,-5.25644622,-0.30495016,22.83747578,15.36361399,4.10271729,15.37681637,131.92451304
1890,-1.52177027,1.08874460,-4.81053331,-0.01981683,23.03197345,15.41678084,4.12356168,15.38817431,131.91826082
1891,-1.48347822,-0.15478386,-4.34984035,0.25933939,23.22540519,15.46969728,4.14421231,15.39948120,131.91190588
1892,3.07914062,-1.56747567,-3.85670213,0.53194358,23.41774912,15.52236170,4.16466801,15.41074238,131.90544267
1893,-0.25777804,-3.04631716,-3.32027745,0.79742082,23.60898336,15.57477249,4.18492761,15.42196321,131.89886559
1894,-3.06646185,-4.24542608,-2.73816295,1.05519620,23.79908606,15.62692804,4.20498993,15.43314912,131.89216902
1895,-1.75287576,-4.83785021,-2.11542269,1.30469477,23.98803534,15.67882673,4.22485381,15.44430584,131.88534698
1896,2.04525219,-4.89647806,-1.46269843,1.54534164,24.17580933,15.73046695,4.24451807,15.45543928,131.87839337
1897,-1.60902945,-4.65671480,-0.79388325,1.77656187,24.36238617,15.78184710,4.26398155,15.46655537,131.87130201
1898,-0.00243885,-4.26267486,-0.12345074,1.99778054,24.54774397,15.83296555,4.28324308,15.47766004,131.86406676
1899,-0.39303205,-3.64251902,0.53412548,2.20842273,24.73186088,15.88382070,4.30230148,15.48875923,131.85668147
1900,-0.72409930,-2.69842494,1.16437183,2.40791352,24.91471502,15.93441094,4.32115558,15.49985887,131.84913997
1901,-1.85255299,-1.34625758,1.75281469,2.59567799,25.09628452,15.98473465,4.33980422,15.51096490,131.84143612
1902,0.98492479,0.40945192,2.28498047,2.77114122,25.27654752,16.03479022,4.35824622,15.52207652,131.83357050
1903,-2.75346813,2.45444269,2.74639557,2.93372828,25.45548214,16.08457603,4.37648041,15.53316286,131.82557373
1904,-0.09657621,4.58523151,3.12258638,3.08286425,25.63306652,16.13409049,4.39450565,15.54417997,131.81748955
1905,0.82865138,6.49409445,3.39907930,3.21797422,25.80927878,16.18333197,4.41232091,15.55510569,131.80933973
1906,1.91839716,7.85074999,3.56139818,3.33848582,25.98409705,16.23229886,4.42992537,15.56592404,131.80113969
1907,1.49420512,8.38647917,3.59603227,3.44384864,26.15749947,16.28098955,4.44731840,15.57661891,131.79290478
1908,0.49286477,8.05225283,3.49567798,3.53359996,26.32946416,16.32940243,4.46449970,15.58717748,131.78464672
1909,-2.64244742,7.05064084,3.26527585,3.60747216,26.49996926,16.37753589,4.48146907,15.59760309,131.77636100
1910,1.43236679,5.55892301,2.92123502,3.66539582,26.66899289,16.42538831,4.49822630,15.60790957,131.76803258
1911,2.63742047,3.69004194,2.48596543,3.70753159,26.83651319,16.47295809,4.51477118,15.61811111,131.75964611
1912,-1.37951533,1.62705921,1.98280501,3.73425429,27.00250829,16.52024360,4.53110350,15.62821699,131.75119113
1913,-1.18074856,-0.35186738,1.43536010,3.74603459,27.16695631,16.56724324,4.54722305,15.63823521,131.74265845
1914,1.11032656,-2.00752841,0.86732492,3.74333025,27.32983539,16.61395540,4.56312962,15.64817377,131.73403889
1915,-0.77523873,-3.20442034,0.30233599,3.72659514,27.49112366,16.66037847,4.57882300,15.65804064,131.72532330
1916,-0.18930129,-3.78306062,-0.23599277,3.69629555,27.65079925,16.70651082,4.59430298,15.66784381,131.71650251
1917,-0.99153520,-3.61268948,-0.72505901,3.65288686,27.80884075,16.75235086,4.60956935,15.67759127,131.70756735
1918,-0.31009080,-2.83136560,-1.14705054,3.59680610,27.96522863,16.79789697,4.62462190,15.68729099,131.69850866
1919,0.66318627,-1.86533226,-1.48816889,3.52851681,28.11994383,16.84314753,4.63946041,15.69695096,131.68931729
1920,1.23653990,-1.18064309,-1.73842393,3.44855716,28.27296729,16.88810093,4.65408469,15.70657912,131.67998409
1921,-0.51021611,-0.96206930,-1.89731520,3.35758161,28.42427994,16.93275557,4.66849452,15.71618346,131.67049992
1922,-0.10357934,-0.88173506,-1.97860981,3.25640579,28.57386271,16.97710983,4.68268969,15.72577191,131.66085564
1923,-1.29940443,-0.45302671,-2.00425144,3.14593335,28.72169667,17.02116209,4.69666999,15.73535243,131.65104214
1924,-0.23579553,0.45213210,-1.99293529,3.02708328,28.86776337,17.06491076,4.71043521,15.74493292,131.64105030
1925,-0.62824068,1.53846907,-1.95809660,2.90077780,29.01204451,17.10835420,4.72398514,15.75452131,131.63087104
1926,1.97990077,2.27481375,-1.91135275,2.76788532,29.15452175,17.15149082,4.73731957,15.76412489,131.62049588
1927,1.05962610,2.29399057,-1.86157398,2.62920874,29.29517680,17.19431900,4.75043829,15.77374797,131.60991933
1928,-1.26252175,1.65378058,-1.80982511,2.48543146,29.43399151,17.23683712,4.76334109,15.78339187,131.59913888
1929,0.74860889,0.62129326,-1.74519698,2.33701926,29.57094848,17.27904359,4.77602777,15.79305679,131.58815315
1930,0.13030329,-0.57181632,-1.65313467,2.18430761,29.70603029,17.32093677,4.78849810,15.80274300,131.57696071
1931,1.01269265,-1.78050591,-1.51873820,2.02761545,29.83921918,17.36251507,4.80075189,15.81245101,131.56555985
1932,-2.64273549,-2.59499972,-1.32730741,1.86727448,29.97050249,17.40377687,4.81278892,15.82218234,131.55394787
1933,-2.08898928,-2.67357277,-1.06735168,1.70360037,30.09989273,17.44472055,4.82460897,15.83194206,131.54211852
1934,-0.16053770,-2.07854437,-0.73843030,1.53689165,30.22742084,17.48534451,4.83621185,15.84173542,131.53006537
1935,2.37810236,-1.04624454,-0.34790762,1.36743007,30.35313452,17.52564714,4.84759734,15.85156346,131.51778620
1936,1.14838334,0.16227302,0.09549340,1.19548648,30.47709233,17.56562682,4.85876524,15.86142096,131.50528504
1937,-1.58642907,1.25522696,0.58304982,1.02124893,30.59943570,17.60528193,4.86971532,15.87130132,131.49256733
1938,0.71977555,1.90037388,1.10603870,0.84478109,30.72043039,17.64461088,4.88044739,15.88119791,131.47963850
1939,0.99197888,1.83970013,1.65552054,0.66613033,30.84035847,17.68361204,4.89096123,15.89110413,131.46650398
1940,-0.64772566,0.96988453,2.21885799,0.48542868,30.95941736,17.72228380,4.90125663,15.90101337,131.45316920
1941,1.16683513,-0.42442317,2.77148645,0.30292305,31.07768959,17.76062456,4.91133338,15.91091909,131.43963950
1942,-1.83535325,-1.59655204,3.28447378,0.11888043,31.19523763,17.79863269,4.92119127,15.92081488,131.42592012
1943,-0.98737564,-1.97448798,3.73006069,-0.06643891,31.31213064,17.83630659,4.93083010,15.93069436,131.41201627
1944,0.55090172,-1.52544112,4.08765267,-0.25275006,31.42841315,17.87364465,4.94024965,15.94055118,131.39793311
1945,-0.95983119,-0.46443800,4.34196217,-0.43975853,31.54412013,17.91064525,4.94944971,15.95037943,131.38367537
1946,0.89910071,0.80627181,4.47863765,-0.62716716,31.65928537,17.94730679,4.95842990,15.96017354,131.36924760
1947,1.21625427,1.87135079,4.48325157,-0.81460603,31.77394588,17.98362764,4.96718913,15.96992899,131.35465403
1948,-0.40931844,2.37938304,4.34158701,-1.00138674,31.88815830,18.01960620,4.97572741,15.97964188,131.33989717
1949,1.04362368,2.18323401,4.04663918,-1.18655400,32.00200875,18.05524085,4.98404984,15.98930492,131.32497780
1950,1.75805562,1.38789419,3.61340166,-1.36911063,32.11559849,18.09052999,4.99216277,15.99890997,131.30989633
1951,0.78295795,0.25550675,3.06318765,-1.54808437,32.22905383,18.12547200,5.00006669,16.00845473,131.29465317
1952,0.08145774,-0.86912566,2.41756180,-1.72255340,32.34255146,18.16006527,5.00773865,16.01796035,131.27924873
1953,-2.35767917,-1.62028376,1.69808876,-1.89161566,32.45628789,18.19430819,5.01515615,16.02744755,131.26368342
1954,2.61232884,-1.68866618,0.92633319,-2.05436918,32.57045968,18.22819914,5.02233511,16.03689859,131.24795763
1955,-2.10988713,-1.08382293,0.12433345,-2.20986345,32.68521488,18.26173651,5.02934546,16.04624176,131.23207179
1956,-3.72728240,-0.19740477,-0.68282499,-2.35702906,32.80058260,18.29491870,5.03624898,16.05541347,131.21602629
1957,4.04725003,0.53624655,-1.46649670,-2.49473942,32.91653481,18.32774408,5.04309489,16.06436271,131.19982155
1958,4.38013544,0.85072341,-2.20447473,-2.62177014,33.03294568,18.36021106,5.04989295,16.07307790,131.18345797
1959,1.00687552,0.69517371,-2.88254072,-2.73693462,33.14972712,18.39231800,5.05664047,16.08155997,131.16693596
1960,-2.42744196,0.19682513,-3.48985743,-2.83908010,33.26682495,18.42406331,5.06333503,16.08980951,131.15025592
1961,-3.80299484,-0.48232131,-4.01605823,-2.92705699,33.38418810,18.45544537,5.06997312,16.09782824,131.13341827
1962,1.38002644,-1.20310020,-4.45077650,-2.99970614,33.50175598,18.48646258,5.07655226,16.10561684,131.11642341
1963,2.66735919,-1.91934328,-4.78364559,-3.05586390,33.61946346,18.51711334,5.08307451,16.11317142,131.09927175
1964,-0.06302602,-2.63494457,-5.00427438,-3.09438555,33.73723991,18.54739611,5.08953649,16.12049352,131.08196370
1965,-0.32395807,-3.30848324,-5.10207615,-3.11432901,33.85501378,18.57730930,5.09592344,16.12759604,131.06449966
1966,-0.39269738,-3.76950386,-5.06673903,-3.11529932,33.97271355,18.60685136,5.10221763,16.13449488,131.04688004
1967,-1.69261874,-3.73959888,-4.89443868,-3.09741317,34.09026770,18.63602071,5.10839982,16.14120743,131.02910525
1968,-1.67607831,-3.03234799,-4.59774702,-3.06090708,34.20760470,18.66481579,5.11445041,16.14775146,131.01117569
1969,0.79878190,-1.77754478,-4.19468747,-3.00602252,34.32465304,18.69323503,5.12035116,16.15414336,130.99309178
1970,0.46927779,-0.25304830,-3.70369009,-2.93300121,34.44134149,18.72127685,5.12609175,16.16039161,130.97485392
1971,-0.35735903,1.24539627,-3.14318496,-2.84208758,34.55760151,18.74893970,5.13167268,16.16649387,130.95646252
1972,2.06253608,2.42534512,-2.53160217,-2.73352740,34.67336592,18.77622201,5.13709727,16.17244496,130.93791798
1973,0.81984583,3.06852530,-1.88737177,-2.60756648,34.78856755,18.80312220,5.14237116,16.17823742,130.91922071
1974,-0.80479700,3.17442420,-1.22892385,-2.46445061,34.90313925,18.82963871,5.14750228,16.18386147,130.90037113
1975,-0.90355803,2.92851069,-0.57466210,-2.30442559,35.01701385,18.85576997,5.15249515,16.18931074,130.88136963
1976,0.27044672,2.51656058,0.05719205,-2.12773722,35.13012419,18.88151441,5.15735131,16.19458186,130.86221663
1977,1.39226123,2.03257023,0.64940269,-1.93463130,35.24240310,18.90687047,5.16207030,16.19967343,130.84291253
1978,-1.57645900,1.57815147,1.18861809,-1.72535362,35.35378342,18.93183658,5.16665122,16.20458453,130.82345774
1979,1.00897526,1.21318141,1.66723523,-1.50014998,35.46419798,18.95641117,5.17109313,16.20931423,130.80385267
1980,0.16397193,0.71649803,2.08036977,-1.25926617,35.57357963,18.98059267,5.17539513,16.21386162,130.78409772
1981,1.30267675,-0.13773021,2.42353166,-1.00294800,35.68186120,19.00437951,5.17955628,16.21822577,130.76419330
1982,-1.57269940,-1.03614156,2.68709971,-0.73144127,35.78897553,19.02777013,5.18357568,16.22240575,130.74413983
1983,0.72937960,-1.46469310,2.85768941,-0.44499176,35.89485545,19.05076295,5.18745240,16.22640065,130.72393770
1984,0.06667790,-1.35458395,2.92654629,-0.14384529,35.99943380,19.07335642,5.19118552,16.23020954,130.70358732
1985,-0.19876558,-0.75836479,2.88854390,0.17175237,36.10264341,19.09554896,5.19477412,16.23383149,130.68308911
1986,-2.12575084,0.32867862,2.73916631,0.50155539,36.20441713,19.11733900,5.19821731,16.23726557,130.66244346
1987,0.02481950,1.55302301,2.47390955,0.84531053,36.30468778,19.13872523,5.20151391,16.24051086,130.64165079
1988,3.36494374,2.35056016,2.08832942,1.20270474,36.40338822,19.15970793,5.20466034,16.24356723,130.62071151
1989,1.85013446,2.26711965,1.58266001,1.57320948,36.50045126,19.18029038,5.20764587,16.24643874,130.59962601
1990,-2.11298710,1.42656401,0.97850154,1.95586101,36.59580975,19.20047569,5.21045561,16.24913374,130.57839472
1991,0.73263253,0.22827409,0.31454921,2.34938215,36.68939653,19.22026339,5.21307742,16.25166145,130.55701803
1992,1.03200452,-0.83117513,-0.36730202,2.75237568,36.78114442,19.23965182,5.21550032,16.25403108,130.53549635
1993,-0.27573003,-1.48982859,-1.02515496,3.16344212,36.87098628,19.25863983,5.21771287,16.25625184,130.51383010
1994,-0.50246865,-1.55512795,-1.61820423,3.58120038,36.95885493,19.27722647,5.21970336,16.25833294,130.49201967
1995,-1.50024618,-0.92447050,-2.11274831,4.00431614,37.04468321,19.29541084,5.22146007,16.26028360,130.47006548
1996,1.46481810,0.02393328,-2.48742127,4.43162262,37.12840396,19.31319275,5.22297059,16.26211304,130.44796793
1997,-1.22290469,0.49992407,-2.72390324,4.86206925,37.20995001,19.33057385,5.22422063,16.26383046,130.42572744
1998,1.56228952,0.10050811,-2.80845902,5.29462550,37.28925420,19.34755376,5.22519794,16.26544508,130.40334440
1999,0.90604533,-0.75568777,-2.75027315,5.72821787,37.36624937,19.36413004,5.22589234,16.26696612,130.38081922
2000,-2.41909016,-1.40202311,-2.58123677,6.16176130,37.44086836,19.38030122,5.22629268,16.26840279,130.35815232
2001,2.29832022,-1.30271621,-2.33125444,6.59417075,37.51304399,19.39606498,5.22638866,16.26976430,130.33534410
2002,2.16629806,-0.44391347,-2.02213032,7.02436118,37.58270911,19.41141434,5.22617463,16.27105986,130.31239496
2003,-1.13162209,0.99050588,-1.67396569,7.45124754,37.64979655,19.42634470,5.22564257,16.27229870,130.28930532
2004,-3.25483612,2.59125910,-1.30686181,7.87374477,37.71423916,19.44087026,5.22476563,16.27349002,130.26607559
2005,-1.87461211,3.96508865,-0.94091992,8.29076791,37.77596969,19.45501041,5.22351184,16.27464303,130.24270616
2006,2.46374934,4.75301923,-0.59624131,8.70123352,37.83492198,19.46878312,5.22184962,16.27576529,130.21919745
2007,3.13116771,4.60856373,-0.29262824,9.10405976,37.89103887,19.48219530,5.21975635,16.27685591,130.19554986
2008,2.54220962,3.32922546,-0.04246068,9.49816484,37.94426673,19.49524926,5.21721889,16.27790551,130.17176380
2009,-0.73815732,1.20863415,0.16732209,9.88246695,37.99455459,19.50793811,5.21423236,16.27890301,130.14783969
2010,0.18909548,-1.15305237,0.35695153,10.25588432,38.04185209,19.52023315,5.21081309,16.27983730,130.12377792
2011,-0.25097498,-3.11782940,0.54689521,10.61733516,38.08610888,19.53210044,5.20698264,16.28069730,130.09957890
2012,-2.29496804,-4.23696260,0.75729622,10.96573766,38.12727462,19.54350623,5.20276235,16.28147191,130.07524305
2013,2.52178970,-4.22300554,1.00207379,11.30001005,38.16529895,19.55441757,5.19817279,16.28215004,130.05077076
2014,-2.98173156,-3.15056684,1.27457487,11.61907053,38.20013189,19.56480192,5.19323376,16.28272059,130.02616245
2015,0.23629063,-1.50011790,1.56104420,11.92183731,38.23172502,19.57462529,5.18796492,16.28317247,130.00141853
2016,1.77186885,0.16737282,1.84718242,12.20722860,38.26001798,19.58386566,5.18238591,16.28349458,129.97653939
2017,3.57329443,1.29398214,2.11869016,12.47416261,38.28490196,19.59254931,5.17651647,16.28367590,129.95152546
2018,2.53278014,1.42591118,2.36068449,12.72155755,38.30625648,19.60071495,5.17037416,16.28370680,129.92637713
